timestamp,gold_type,buy_price,sell_price,update_time
2025-02-20 21:25:07,Vàng miếng SJC 999.9,9000,9230,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Nhẫn Trơn PNJ 999.9,9040,9220,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng Kim Bảo 999.9,9040,9220,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng Phúc Lộc Tài 999.9,9040,9220,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng nữ trang 999.9,8960,9210,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng nữ trang 999,8951,9201,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng nữ trang 9920,8896,9146,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng nữ trang 99,8878,9128,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 750 (18K),6673,6923,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 585 (14K),5153,5403,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 416 (10K),3596,3846,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng PNJ - Phượng Hoàng,9040,9220,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 916 (22K),8196,8446,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 610 (14.6K),5383,5633,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 650 (15.6K),5752,6002,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 680 (16.3K),6028,6278,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 375 (9K),3219,3469,Cập nhật ngày: 20/02/2025 15:00
2025-02-20 21:25:08,Vàng 333 (8K),2804,3054,Cập nhật ngày: 20/02/2025 15:00
2025-02-25 19:18:42,Vàng miếng SJC 999.9,8970,9200,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:42,Nhẫn Trơn PNJ 999.9,9070,9200,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng Kim Bảo 999.9,9070,9200,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng Phúc Lộc Tài 999.9,9070,9200,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng nữ trang 999.9,8940,9190,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng nữ trang 999,8931,9181,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng nữ trang 9920,8877,9127,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng nữ trang 99,8858,9108,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 750 (18K),6658,6908,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 585 (14K),5141,5391,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 416 (10K),3588,3838,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng PNJ - Phượng Hoàng,9070,9200,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 916 (22K),8178,8428,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 610 (14.6K),5371,5621,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 650 (15.6K),5739,5989,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 680 (16.3K),6014,6264,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 375 (9K),3211,3461,Cập nhật ngày: 25/02/2025 11:22
2025-02-25 19:18:43,Vàng 333 (8K),2798,3048,Cập nhật ngày: 25/02/2025 11:22
2025-02-26 11:03:24,Vàng miếng SJC 999.9,8920,9150,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Nhẫn Trơn PNJ 999.9,9050,9150,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng Kim Bảo 999.9,9050,9150,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng Phúc Lộc Tài 999.9,9050,9150,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng nữ trang 999.9,8890,9140,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng nữ trang 999,8881,9131,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng nữ trang 9920,8827,9077,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng nữ trang 99,8809,9059,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 750 (18K),6620,6870,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 585 (14K),5112,5362,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 416 (10K),3567,3817,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng PNJ - Phượng Hoàng,9050,9150,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 916 (22K),8132,8382,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 610 (14.6K),5340,5590,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 650 (15.6K),5706,5956,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 680 (16.3K),5980,6230,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 375 (9K),3193,3443,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 11:03:24,Vàng 333 (8K),2781,3031,Cập nhật ngày: 26/02/2025 10:00
2025-02-26 13:58:25,Vàng miếng SJC 999.9,8900,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Nhẫn Trơn PNJ 999.9,9020,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng Kim Bảo 999.9,9020,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng Phúc Lộc Tài 999.9,9020,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 999.9,8870,9120,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 999,8861,9111,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 9920,8807,9057,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng nữ trang 99,8789,9039,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 750 (18K),6605,6855,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 585 (14K),5100,5350,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:25,Vàng 416 (10K),3559,3809,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng PNJ - Phượng Hoàng,9020,9130,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 916 (22K),8114,8364,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 610 (14.6K),5328,5578,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 650 (15.6K),5693,5943,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 680 (16.3K),5967,6217,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 375 (9K),3185,3435,Cập nhật ngày: 26/02/2025 13:54
2025-02-26 13:58:26,Vàng 333 (8K),2775,3025,Cập nhật ngày: 26/02/2025 13:54
2025-02-27 16:08:35,Vàng miếng SJC 999.9,8890,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Nhẫn Trơn PNJ 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng Kim Bảo 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng Phúc Lộc Tài 999.9,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 999.9,8860,9110,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 999,8851,9101,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 9920,8797,9047,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng nữ trang 99,8779,9029,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 750 (18K),6598,6848,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 585 (14K),5094,5344,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 416 (10K),3555,3805,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng PNJ - Phượng Hoàng,9030,9120,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 916 (22K),8105,8355,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 610 (14.6K),5322,5572,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 650 (15.6K),5687,5937,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 680 (16.3K),5960,6210,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 375 (9K),3181,3431,Cập nhật ngày: 27/02/2025 10:20
2025-02-27 16:08:35,Vàng 333 (8K),2771,3021,Cập nhật ngày: 27/02/2025 10:20
2025-02-28 11:10:05,Vàng miếng SJC 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Nhẫn Trơn PNJ 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng Kim Bảo 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng Phúc Lộc Tài 999.9,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 999.9,8830,9080,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 999,8821,9071,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 9920,8767,9017,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng nữ trang 99,8749,8999,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 750 (18K),6575,6825,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 585 (14K),5077,5327,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng 416 (10K),3542,3792,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:05,Vàng PNJ - Phượng Hoàng,8890,9090,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 916 (22K),8077,8327,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 610 (14.6K),5304,5554,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 650 (15.6K),5667,5917,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 680 (16.3K),5939,6189,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 375 (9K),3170,3420,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 11:10:06,Vàng 333 (8K),2761,3011,Cập nhật ngày: 28/02/2025 10:25
2025-02-28 16:08:04,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 750 (18K),6553,6803,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 585 (14K),5059,5309,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 416 (10K),3530,3780,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 916 (22K),8050,8300,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 375 (9K),3159,3409,Cập nhật ngày: 28/02/2025 11:25
2025-02-28 16:08:04,Vàng 333 (8K),2752,3002,Cập nhật ngày: 28/02/2025 11:25
2025-03-01 11:09:22,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:22,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 11:09:23,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:35,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-01 16:07:36,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 11:09:16,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng miếng SJC 999.9,8850,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Nhẫn Trơn PNJ 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng Kim Bảo 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng Phúc Lộc Tài 999.9,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 999.9,8800,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 999,8791,9041,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 9920,8738,8988,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng nữ trang 99,8720,8970,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 750 (18K),6553,6803,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 585 (14K),5059,5309,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 416 (10K),3530,3780,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng PNJ - Phượng Hoàng,8980,9050,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 916 (22K),8050,8300,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 610 (14.6K),5286,5536,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 650 (15.6K),5648,5898,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 680 (16.3K),5919,6169,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 375 (9K),3159,3409,Cập nhật ngày: 01/03/2025 08:00
2025-03-02 16:07:12,Vàng 333 (8K),2752,3002,Cập nhật ngày: 01/03/2025 08:00
2025-03-03 11:11:25,Vàng miếng SJC 999.9,8900,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Nhẫn Trơn PNJ 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng Kim Bảo 999.9,9000,9100,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng Phúc Lộc Tài 999.9,9000,9050,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 999.9,8840,9090,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 999,8831,9081,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 9920,8777,9027,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng nữ trang 99,8759,9009,Cập nhật ngày: 03/03/2025 08:34
2025-03-03 11:11:25,Vàng 750 (18K),6583,6833,Cập nhật ngày: 03/03/2025 08:34
